GEOID,NAME,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus
15003001501,Census Tract 15.01; Honolulu County; Hawaii,1995,59873,7.858942065491184,1.8136850783182192,6.398416886543536,37.928759894459105,17.593984962406015,66.81547619047619,0,6.9940476190476195,3.258145363408521,18.44611528822055
15003002801,Census Tract 28.01; Honolulu County; Hawaii,1641,122031,6.597671410090557,2.6837806301050176,0,34.56260720411664,13.954905545399146,26.436781609195403,0,3.1198686371100166,2.803168799512492,26.93479585618525
15003009508,Census Tract 95.08; Honolulu County; Hawaii,1590,70357,16.91823899371069,0.7092198581560284,0,23.651452282157674,62.351672060409925,100,0,0,14.654088050314465,0
15001020802,Census Tract 208.02; Hawaii County; Hawaii,7099,104519,6.1890199504878405,8.12910938433951,1.2408759124087592,24.653284671532845,18.245664325641393,20.15567390413765,1.4748054076198278,5.571487095452683,4.085082405972672,28.72235526130441
15001020100,Census Tract 201; Hawaii County; Hawaii,4752,80109,12.93322062552832,7.270461154964686,2.3401826484018264,24.68607305936073,19.576271186440678,26.463560334528076,0.6571087216248507,14.874551971326163,4.082491582491583,19.73905723905724
15007940000,Census Tract 9400; Kauai County; Hawaii,4833,94390,8.245286927698363,2.8169014084507045,0.2403846153846154,13.521634615384615,23.691289054417545,25.16175413371675,0.9345794392523363,8.626887131560029,6.952203600248293,21.146285950755225
15003001907,Census Tract 19.07; Honolulu County; Hawaii,2663,83790,8.636875704093129,2.6535253980288096,1.8173950670705323,26.395499783643444,12.667191188040913,56.0179257362356,9.282970550576184,7.490396927016646,1.9902365752910254,23.732632369508075
15009031402,Census Tract 314.02; Maui County; Hawaii,3136,106298,9.128763613068545,3.721488595438175,0.244140625,17.1875,25.478316326530614,32.947976878612714,0.46242774566473993,10.057803468208093,11.001275510204081,15.943877551020408
15009031601,Census Tract 316.01; Maui County; Hawaii,3333,79808,7.451923076923077,2.2700119474313025,1.94585448392555,22.123519458544838,24.8868778280543,50.4885993485342,3.9902280130293155,20.195439739413683,6.660666066606661,21.392139213921393
15003981802,Census Tract 9818.02; Honolulu County; Hawaii,1455,133315,5.429553264604811,10.543130990415335,0,40.456989247311824,60.333642261353106,99.0453460620525,0,0,18.144329896907216,0
15003008005,Census Tract 80.05; Honolulu County; Hawaii,6096,123460,11.286089238845145,2.7431421446384037,1.2755102040816326,22.89540816326531,18.00595238095238,8.397991784573254,5.70515746234596,6.572341396622547,5.2493438320209975,26.0498687664042
15003006402,Census Tract 64.02; Honolulu County; Hawaii,6981,170938,6.571677813317825,4.364236848313281,5.321507760532151,19.25351071692535,10.291373618487153,11.65768194070081,0,3.7735849056603774,2.0484171322160147,20.369574559518693
15003004600,Census Tract 46; Honolulu County; Hawaii,3910,169261,5.370177267987486,1.9598470363288718,0.508819538670285,29.1044776119403,17.022940563086546,20.129270544783008,0.9233610341643583,1.662049861495845,4.092071611253197,27.007672634271103
15003981300,Census Tract 9813; Honolulu County; Hawaii,171,82946,0,32.53012048192771,0,10.909090909090908,52.83018867924528,100,0,0,20.46783625730994,0
15003001803,Census Tract 18.03; Honolulu County; Hawaii,2773,69167,15.390173410404625,6.831922611850061,0.7910074937552041,22.522897585345543,6.958473625140292,67.27053140096618,6.099033816425121,5.917874396135265,2.4882798413270826,21.92571222502705
15003010701,Census Tract 107.01; Honolulu County; Hawaii,3815,153750,3.532983715153188,6.1012812690665035,0.06975933031042902,32.9264039065225,18.762418393414706,20.95940959409594,2.6568265682656826,0.7380073800738007,4.141546526867628,26.684141546526867
15003009100,Census Tract 91; Honolulu County; Hawaii,4566,96375,8.423226991048887,5.183246073298429,5.936801787424193,14.650494733482287,22.74017983909134,32.82236248872859,3.2461677186654643,9.558160504959423,7.1616294349540075,22.07621550591327
15003004900,Census Tract 49; Honolulu County; Hawaii,3547,82875,5.172413793103448,1.647345942647956,3.3281733746130033,20.007739938080498,17.552570093457945,58.66916588566073,0,10.402999062792876,3.2139836481533695,24.75331265858472
15003001000,Census Tract 10; Honolulu County; Hawaii,2802,108143,5.7656995960337865,5.279034690799397,0.37422037422037424,21.413721413721415,9.970457902511077,15.217391304347828,3.3514492753623193,5.163043478260869,3.7830121341898644,35.795860099928625
15003006000,Census Tract 60; Honolulu County; Hawaii,5620,92455,9.516994633273702,5.032679738562091,4.730417090539166,18.489318413021362,21.530249110320284,55.97326649958229,6.265664160401002,9.941520467836257,4.217081850533807,17.22419928825623
15003003900,Census Tract 39; Honolulu County; Hawaii,396,20682,18.560606060606062,9.35672514619883,3.0303030303030303,26.515151515151516,0,78.17460317460318,9.523809523809524,32.93650793650794,0,46.96969696969697
15003003603,Census Tract 36.03; Honolulu County; Hawaii,3328,53735,22.175480769230766,3.245942571785269,3.3949453036589965,24.745379102225577,14.901960784313726,58.87185104052573,3.12157721796276,15.6078860898138,3.2151442307692304,24.338942307692307
15003006401,Census Tract 64.01; Honolulu County; Hawaii,2395,146518,6.072026800670017,2.1455938697318007,6.618863761720904,16.49200220628792,17.16917922948074,28.246013667425967,0,5.0113895216400905,1.8789144050104383,18.70563674321503
15003006202,Census Tract 62.02; Honolulu County; Hawaii,2552,41061,30.888183980967487,7.459867799811143,6.299734748010611,7.957559681697612,36.52037617554859,92.02657807308971,0,25.41528239202658,10.18808777429467,11.677115987460814
15003007504,Census Tract 75.04; Honolulu County; Hawaii,2978,46786,24.110141034251175,4.570100697134005,4.498448810754912,7.911065149948293,24.42799461641992,70.47817047817048,0.9355509355509356,18.814968814968815,5.1376762928139685,15.480188045668234
15003008405,Census Tract 84.05; Honolulu County; Hawaii,5175,127208,2.7583527583527583,5.782792665726375,1.6484977399627758,21.829300717894178,23.53172264780986,25.74329224075417,1.015228426395939,3.2632342277012323,6.106280193236715,14.454106280193239
15003008928,Census Tract 89.28; Honolulu County; Hawaii,4120,160625,4.975728155339806,1.079136690647482,1.6968325791855203,24.509803921568626,27.677018633540374,15.573122529644268,0,1.8972332015810278,1.4805825242718447,7.038834951456311
15003001300,Census Tract 13; Honolulu County; Hawaii,4351,119522,7.236994219653179,3.9770216526734425,3.882877148313176,35.041374920432844,18.047200370198983,50.17717930545712,2.9057406094968106,2.8348688873139616,6.2974028958860035,23.87956791542174
